"","area_id","cluster","f_beer","f_dairy","f_eggs","f_fats_oils","f_fish","f_fruit_veg","f_grains","f_meat_red","f_poultry","f_readymade","f_sauces","f_soft_drinks","f_spirits","f_sweets","f_tea_coffee","f_water","f_wine","representativeness_norm","transaction_days","num_transactions","man_day","population","male","female","age_0_17","age_18_64","age_65.","avg_age","area_sq_km","people_per_sq_km"
"265","E05000221","4",0.0142081493549101,0.105178879387479,0.0128646815775904,0.0326647587259127,0.0191651278978673,0.261958321347948,0.155942342896456,0.0605541423479336,0.023580610054998,0.0613846135492072,0.0152082938423178,0.0305325752825789,0.00344648862459918,0.152699329657963,0.0062315165477849,0.0344237934970062,0.00995637540744786,0.432113193281743,364,2187576,182663,19842,10146,9696,5081,13237,1524,32.8667977024342,1.57,12638.2165605096
"266","E05000223","4",0.0147185111252134,0.0981799511402378,0.0130025126579499,0.0318042822719032,0.0217824271457932,0.269941855974265,0.147018509459195,0.0610762172911457,0.0230743483219413,0.0637736517749906,0.017159984672635,0.0294294494416568,0.004268035022726,0.149619011990785,0.00658228538281306,0.0339049794246786,0.01466398690207,0.351936565330607,364,970142,73559,14274,7078,7196,3294,9205,1775,36.5395824575095,2.39,5972.38493723849
"267","E05000224","4",0.0219322878730705,0.103279422217932,0.0133914859635113,0.0288167051328179,0.017766096548577,0.242999306731723,0.15744868498416,0.0517669565522628,0.0197713092239783,0.0576048897352417,0.0161996612638544,0.0378028660939159,0.00467736698463402,0.168308425403456,0.00557027897466499,0.0332242240221846,0.019440032294016,0.317931279037898,364,666362,74564,14340,6942,7398,3592,8738,2010,36.8583682032566,3.28,4371.9512195122
"268","E05000226","4",0.0140055142293825,0.10911979927038,0.0115906543125785,0.0339281085430158,0.0172227091092511,0.259508791459116,0.158310226460446,0.052046290799855,0.0217427164256482,0.059352588624349,0.0131223846966108,0.038195632829078,0.00394546815403485,0.154092076633649,0.00664535335841705,0.0369567827602343,0.0102149023339531,0.408360126195462,365,1327363,130153,18100,9313,8787,4518,11829,1753,34.4817679544127,2.34,7735.04273504273
"269","E05000228","4",0.0185664076355077,0.112196820688099,0.0128488053396963,0.0294379776222874,0.0193776803276046,0.245064972753362,0.154791861477445,0.0546119369296746,0.0209073614290781,0.0568239125528004,0.0114184374294651,0.0368297165704704,0.00487021571599007,0.160250217650663,0.0057498468384226,0.0419385419017831,0.014315287137652,0.269872509922417,364,1160247,122118,22737,12217,10520,6690,14998,1049,30.9067599077108,3.92,5800.25510204082
"270","E05000229","4",0.0122232382165581,0.105178297471064,0.0134117608919307,0.0332252395876737,0.0202916528808207,0.257682967178086,0.155388970623991,0.0626050624486904,0.0249956854672234,0.062341899786514,0.01637901525676,0.031339240508743,0.00357033546565012,0.14982155473831,0.00603748542355363,0.0349481922346038,0.010559401819827,0.534939395075768,364,3033360,236030,17971,9248,8723,5112,11686,1173,31.190417896363,2.62,6859.16030534351
"271","E05000268","4",0.00859451550762217,0.102875892363171,0.0143694633489532,0.0369043413343287,0.0271891643281364,0.265400971850983,0.1489688247802,0.0614989035014631,0.0232830965918559,0.0453738760056791,0.0167149370429867,0.0350237963512261,0.0038352452623931,0.154313838544756,0.00751468108223406,0.0380116715436966,0.0101267805603141,0.474059162346087,364,1787208,130642,15184,7861,7323,3625,10255,1304,34.4306506838396,0.93,16326.8817204301
"272","E05000275","4",0.0189762994806945,0.103115576859521,0.0119642660422362,0.0299875233456904,0.0188328307658411,0.254172761952097,0.143230454309057,0.0504087577402653,0.0207875920057183,0.0600032280460842,0.0141086109410267,0.0367766678878587,0.00398125683718094,0.171811471860917,0.00723748427608505,0.0361822974977519,0.0184229201519744,0.244942752152804,365,563817,61587,15029,7501,7528,3100,10666,1263,34.3054095401151,1.24,12120.1612903226
"273","E05000276","4",0.00769943844701046,0.104119839964222,0.0134598446044616,0.0351986327040314,0.0255811585271753,0.25362059426563,0.154345710455342,0.060326265541391,0.0241365952188734,0.0513754321354446,0.0144928753423752,0.0363922871237548,0.00439248029210414,0.154922066019483,0.00721546774560988,0.0441694128417059,0.00855189877138631,0.383528321428062,364,1437693,102611,15654,7910,7744,4493,9891,1270,32.9692091447528,1.89,8282.53968253968
"274","E05000277","4",0.0126767456890141,0.109080043589834,0.0142099613045583,0.0329249265165179,0.0257658641846781,0.262252880525458,0.150030691353151,0.0573536211740592,0.0215745340187285,0.0527972396710752,0.0146047575653509,0.0326274772789344,0.00323949260568236,0.153563577070449,0.00668043946772811,0.0381451606361087,0.0124725873486727,0.325328018443753,364,1084159,101389,15797,8258,7539,3021,11455,1321,34.553712731958,1.09,14492.6605504587
"275","E05000278","4",0.00818476153346629,0.100214884593248,0.0144156073344506,0.0346387505089524,0.0263778623885063,0.28318975013178,0.151985577472067,0.0489978396197362,0.0199047956289498,0.0479805115937332,0.0148308432634314,0.0359305956213371,0.00332650116439075,0.146648642351527,0.00736005684118495,0.0469481889369614,0.0090648310162784,0.341059956885963,364,1319957,100419,17453,8893,8560,5314,10834,1305,31.2060963722964,1.28,13635.15625
"276","E05000280","4",0.0101831572932586,0.10902635592563,0.0159591738257856,0.0355237294537087,0.0264346593732716,0.277675592812467,0.145683929234735,0.0557107493776331,0.0228327855101849,0.045172120927234,0.0167250738518613,0.0308437489890315,0.00379520028188239,0.150065345109095,0.00695117611452096,0.0374152881440625,0.0100019137756377,0.701394516427495,364,3755000,297589,15524,7683,7841,3537,10626,1361,34.4763591859656,1.36,11414.7058823529
"277","E05000281","4",0.0133022174988897,0.10526774950828,0.0136432491593173,0.0331104731087283,0.0250327813379016,0.264296893175137,0.146771170399509,0.060596567476683,0.0238999746208997,0.0488812046612948,0.0163278821140791,0.0331937482816234,0.00416706321510902,0.154250074022376,0.00718017046295709,0.0386647949580187,0.0114139859991963,0.495768128159996,364,2253432,177753,18157,9269,8888,4625,12212,1320,32.3251638497566,1.91,9506.28272251309
"278","E05000282","4",0.0108486318210794,0.106214733092965,0.0128723156676976,0.0353503839940099,0.0277716879884245,0.259770176971152,0.155867502672949,0.0536360539514113,0.0220480355089059,0.0506258242295667,0.0144693395033205,0.0328477616370253,0.00310129549494248,0.155540340451079,0.00688221148170759,0.0401937340002496,0.0119599715335139,0.346559869266573,365,862022,77355,13530,6755,6775,2953,9191,1386,35.3589061354612,1.39,9733.81294964029
"279","E05000283","4",0.00976962825519429,0.0987602213639992,0.0113095751796155,0.0346838658870742,0.0236709529871195,0.239428035124814,0.160200327946666,0.0631095061382123,0.0262276424518328,0.0557212669097499,0.0166387084942501,0.0392389803447755,0.00316889253274073,0.165974454680791,0.00707944076463354,0.0380280588577963,0.00699044208073529,0.353583246496883,364,1094150,75243,13694,6527,7167,3876,8630,1188,33.96063969497,1.7,8055.29411764706
"280","E05000419","4",0.0188948442839354,0.0965824949602071,0.0131751172766966,0.0303756994404476,0.024783360562546,0.280425858516374,0.151193786007051,0.046057178161853,0.0203884701004137,0.0506081190824233,0.0153916707271633,0.0382482858334846,0.0041783306422591,0.145961318594527,0.00591399390447801,0.0377737650517037,0.0200477068544368,0.208534960104732,364,440847,46867,14563,7308,7255,2286,11164,1113,34.3364691336043,1.11,13119.8198198198
"281","E05000420","4",0.0119738980830768,0.104213566074295,0.0138558693682535,0.0369729649022196,0.0258216233274854,0.265814700822217,0.14984712800866,0.0535937643158427,0.0213430338897353,0.0461737888160819,0.0160669989921647,0.0349362552639884,0.00418065024042132,0.148180297328388,0.00682273975112915,0.0482573271664218,0.0119453936496194,0.457146210090231,364,2114804,162910,17096,8477,8619,3843,12120,1133,33.1951918571297,1.2,14246.6666666667
"282","E05000423","4",0.0153217178664221,0.102010347501712,0.010926293862256,0.0336859861542729,0.0267829345469572,0.288653126609721,0.143683382297168,0.0506068119166087,0.0220676889636083,0.0485562744465389,0.0165443985939172,0.0306066420998409,0.00348973457639207,0.142715426721234,0.00656058779243863,0.0392191825020803,0.0185694635488308,0.322706818977429,364,1002238,91464,16089,7982,8107,3262,11592,1235,34.4359500273839,2.04,7886.76470588235
"283","E05000424","4",0.0171279431880406,0.101752857828452,0.0109767673927429,0.0305370624462208,0.0215793268061878,0.273701424315908,0.146481282201442,0.055700963426984,0.0227178070143912,0.0535265402252436,0.0176786843101148,0.0366279844143434,0.00351797783927662,0.148744500516914,0.00627485470370973,0.0372210089239089,0.0158330144461193,0.372302588073348,365,1363682,118531,15943,7789,8154,4163,10336,1444,34.2850780905501,1.48,10772.2972972973
"284","E05000425","4",0.0122382626201556,0.106582709172828,0.0122623821759698,0.0328878183379375,0.024611594752871,0.287968200777614,0.145566343250223,0.0506574990914967,0.023481191570376,0.0471521236464909,0.0158674517850079,0.0320195143286241,0.00347482400764108,0.139591125289837,0.00582567671433763,0.0427832681033346,0.0170300143752553,0.293567836444159,364,887403,82649,17442,8810,8632,3140,13163,1139,32.9231166155275,1.04,16771.1538461538
"285","E05000429","4",0.0142200064757359,0.104878831292294,0.0132811726108896,0.0316645746195505,0.0261217586206387,0.288199819329924,0.144796273051328,0.0532340978545798,0.0226887314802083,0.0488918064198495,0.0156127332484687,0.0316379620060588,0.00386769982746156,0.144581893664867,0.00683500623178699,0.0338335026191247,0.0156541306472335,0.342791306512114,365,945599,88412,15138,8026,7112,2904,11074,1160,34.6971198283796,0.86,17602.3255813953
"286","E05000431","4",0.0133686094706886,0.0961505607705343,0.0107105863811331,0.0325257683564429,0.0227309455759384,0.279164762032287,0.149469549705955,0.0536483560119496,0.0219952564984586,0.0524340073045614,0.0193572416892529,0.0352007215293714,0.00432486675254836,0.149740431039923,0.00685976196302778,0.0378710574068345,0.0144475175110931,0.380677571459798,364,969264,83562,15568,7979,7589,3384,10480,1704,36.3191803683775,1.71,9104.09356725146
"287","E05000435","4",0.0161938490095762,0.103636816232978,0.0119469600148243,0.0352746281785061,0.0266591696616247,0.279605945962712,0.142803630692442,0.0525659878271755,0.0219565751623799,0.0463268784332002,0.0159393537889169,0.0344387704381533,0.00376811986088655,0.145408230216377,0.0067775258451826,0.0395541243734049,0.0171434343016611,0.453656520694411,364,1807759,146938,16199,7789,8410,3656,11430,1113,33.1813074882011,1.03,15727.1844660194
"288","E05000436","4",0.0143995235023218,0.108087845476785,0.0127731398386551,0.0322833564343155,0.025361844416482,0.280774340663903,0.142375238727892,0.0533377193262604,0.0229753639203112,0.0486286320173225,0.0164035603191129,0.0329045280054165,0.00400168626524186,0.145863540262776,0.0064704041287949,0.0375920579462056,0.0157672187482036,0.493411590593625,364,1774770,154351,15342,7881,7461,2802,11442,1098,34.5829748427539,1.13,13576.9911504425
"289","E05000437","4",0.0126335516726987,0.09834516337788,0.0088933629626586,0.032250995538481,0.0207450930710065,0.233645947824539,0.150430458398533,0.0599845461839689,0.0224593937858311,0.0572304798558253,0.017225184013404,0.0432809569952486,0.00425950084402489,0.181456790377089,0.0073776563386326,0.0359147141101102,0.0138662046500692,0.393608872268266,364,1264284,121035,15962,7522,8440,4437,9874,1651,34.8339807028693,3.1,5149.03225806452
"290","E05000440","4",0.00937578395723694,0.097396090344955,0.0114984989372641,0.0362060742729701,0.0269722641098519,0.265255980129182,0.148970483234687,0.0591954910225697,0.0232271883950896,0.0506019413193363,0.0191512999561673,0.0352329335093992,0.00452524238923977,0.152986411867355,0.00718346046650108,0.0396685807858456,0.012552275302349,0.527020670212149,365,2083340,156171,15819,7591,8228,3817,10162,1840,36.8157279201991,1.86,8504.83870967742
"291","E05000441","4",0.0100466162996303,0.0955508559717087,0.0106544365857579,0.0353841826072979,0.0274611698280019,0.286878616781868,0.141506590580293,0.0575507856453946,0.0212197094518566,0.0547188956759363,0.0186590781224883,0.0313253496222472,0.0031684516154959,0.149528813695547,0.00710170189680116,0.0360849340941971,0.0131598115254782,0.366932614039788,364,1136495,83021,15629,7494,8135,3432,10752,1445,35.416789302551,1.71,9139.76608187134
"292","E05000445","4",0.0144368309257835,0.0982181543607585,0.0118864981969839,0.028853902771211,0.021530340773568,0.246524166060957,0.156503207322151,0.0541935119648288,0.0211577409725702,0.0587846754218211,0.0154022031374597,0.0367462440105288,0.00371611846980036,0.174555949953072,0.0062805648274256,0.0355917491725885,0.0156181416584925,0.433926922412196,364,1012222,114258,15046,7265,7781,3515,9620,1911,37.0465239926658,2.38,6321.8487394958
"293","E05000447","4",0.0153739790973394,0.0939832104858982,0.0108910869427288,0.0312599136676796,0.0235018191922043,0.276009635264543,0.149289716477309,0.0524732481386918,0.0204585283249211,0.0575293553955512,0.0149407860048001,0.0352592923200115,0.00369964403779719,0.159997024532294,0.00767058071940683,0.0349223643591477,0.0127398150396765,0.26257048384594,364,661636,58846,16098,8194,7904,3428,10913,1757,36.4337184757827,1.81,8893.9226519337
"294","E05000449","4",0.0145949183632087,0.103336208274036,0.0111487272547182,0.0307419309322751,0.0216190557174721,0.286934655992943,0.143864462275514,0.0569275636419363,0.0211088549731023,0.0548848917972615,0.0159134041696296,0.031576380135063,0.00374707872696504,0.144791420404479,0.00702133405347016,0.0379697748108473,0.0138193384770788,0.420859450112844,365,1586798,140875,16746,8321,8425,3693,12052,1001,32.5325450872047,1.8,9303.33333333333
"295","E05000450","4",0.015679562007383,0.102794821909608,0.00856623515913399,0.0296848498453557,0.0208208620173601,0.252272897336127,0.154625611094483,0.0532275765738801,0.0214054549536067,0.0604453506934052,0.0152134465728824,0.0363835054374938,0.00340155143170707,0.164016512022349,0.00614679986032126,0.0375542502244837,0.017760712860421,0.343369108198421,364,901905,98789,16383,8098,8285,3699,11113,1571,35.4978331202838,1.68,9751.78571428571
"296","E05000451","4",0.013044557842089,0.1022631106877,0.0119459407415665,0.0339410861512423,0.0250817121805624,0.264348152164549,0.148813969869108,0.0610376053390359,0.0223138862566447,0.0533548867684543,0.0180471168902244,0.0320757680944973,0.00459057763543952,0.150616451892429,0.00709033693289213,0.0367023244264945,0.0147325161270707,0.617182517369497,364,2854452,246448,15490,7829,7661,3730,10415,1345,34.7279535198877,1.78,8702.24719101124
"297","E05000453","4",0.0101899334469344,0.0960417805356396,0.0120265729993891,0.0316729897437546,0.024702199144777,0.279253608976626,0.159182795871781,0.051948365109475,0.0217081149728322,0.0545847667427579,0.0177575314278365,0.0319523036363052,0.00385011092177603,0.144998070925634,0.00716168858309488,0.0395560717615664,0.01341309519982,0.261855655004635,365,718976,65596,17583,8854,8729,3657,12645,1281,33.8384803498044,1.55,11343.8709677419
"298","E05000454","4",0.00962446461405539,0.0926779391684341,0.0105926638286418,0.0337892842489618,0.0232324394495592,0.246933131299536,0.154660055704018,0.0581071488269811,0.0228036965238175,0.0497624004393801,0.0184934733387026,0.0403962670058982,0.00520895519147985,0.172348143597403,0.00714426819552414,0.0441323002980577,0.0100933682695501,0.42353261355622,364,1333113,105462,15593,7428,8165,4332,9556,1705,35.0421984222388,2.22,7023.87387387387
"299","E05000464","4",0.0113545042894464,0.098842605634847,0.0100349027201585,0.0314272751265483,0.0216859466880966,0.252248512112163,0.149509375101936,0.0525290386480163,0.0252088380685778,0.0575672477855899,0.0180207162619394,0.0424288971985897,0.00451333390664338,0.166601922170196,0.00672848530497623,0.0389831061345163,0.0123152928477595,0.345359134251262,364,505564,43394,10726,5219,5507,2636,6923,1167,35.75088569657,1.48,7247.2972972973
"300","E05000467","4",0.0116759784546415,0.095955226947948,0.0104524620877204,0.0307456280797006,0.0242600354628572,0.258625551418753,0.161934302906329,0.0471818498993945,0.0208810273713993,0.0568266000105146,0.0165509264790927,0.0347220562721942,0.00359885868863898,0.1623214311318,0.00689183828554769,0.0490171244497761,0.00835910205369134,0.283815908414645,364,311894,31460,11039,5327,5712,2932,6885,1222,35.6038590435737,2.16,5110.64814814815
"301","E05000475","4",0.0154809358067726,0.0997751578370921,0.012725961108098,0.0322719589702545,0.0222377850677423,0.270219207944774,0.135916297634155,0.0622144056952994,0.0252486691134268,0.0546898283933,0.0164371732021842,0.0346004180905793,0.00502024632591056,0.159822232519443,0.00629663368630569,0.0358989210735555,0.0111441675311067,0.406132494178744,365,1445073,103187,16077,7948,8129,3884,11292,901,32.0311003284301,5.53,2907.23327305606
"302","E05000477","4",0.0224275397032967,0.0948127413077423,0.0106544408393043,0.0345178506229009,0.0233739968977956,0.259606346312701,0.149039171157267,0.0563446295351613,0.0197267056298019,0.0524370949072576,0.0160625827017145,0.0333176237839126,0.00432703138716185,0.169251405443618,0.00573441711961096,0.0384266799938888,0.0099397426568646,0.343382589889299,365,1140576,84846,16442,8492,7950,3978,11186,1278,33.115131979216,2.46,6683.73983739838
"303","E05000479","4",0.0135518181572767,0.0953846430724653,0.0112380656714269,0.0328525857336969,0.0214975388962377,0.260179611082616,0.147706719218206,0.0632901852801699,0.0251363280511838,0.0606614835011563,0.0151816807493993,0.0348705108477535,0.00436542216703111,0.160724248396008,0.00673991487370533,0.0352731960154415,0.0113460482862259,0.423040552082441,364,1330091,90529,14142,7034,7108,3854,9316,972,32.3267571766462,2.06,6865.04854368932
"304","E05000492","4",0.0175526414461964,0.106470562265303,0.0142016713188918,0.031103270693593,0.022245491984472,0.282536091795067,0.142052156740089,0.0493971176309282,0.0219712708254181,0.0521094820204814,0.0157829511544338,0.032880422785602,0.00341066452927544,0.153040901236234,0.00549810314819571,0.0368463696165443,0.0129008308092758,0.341991268325441,364,2268466,224530,27615,14694,12921,4818,21657,1140,30.1780191919055,4.2,6575
"305","E05000494","4",0.00865879822527737,0.104421674962036,0.0134401193236167,0.0346487032743741,0.0232581075749961,0.266332690239566,0.150474484309052,0.0501883346033084,0.019695422145123,0.0554127959447264,0.0152369989678075,0.0324559696935307,0.00346405970504153,0.166645050069443,0.00605534929719038,0.0403716973892555,0.00923974427565485,0.32372092513237,364,1067690,85598,16382,8621,7761,3683,11395,1304,33.2181052385222,1.35,12134.8148148148
"306","E05000590","4",0.0105513972822141,0.107622629789024,0.0131740357631467,0.0365691762910236,0.0249405618333668,0.270694999197447,0.140699976763632,0.0594346898698126,0.0215663630100194,0.0518536074027245,0.0152583553866364,0.0308777147002769,0.00338868533727212,0.159356868317009,0.00555354997818331,0.0369887057342837,0.0114686833439278,0.542619034954084,364,2487318,161917,14157,7448,6709,3487,9599,1071,32.8319559220435,0.88,16087.5
"307","E05000591","4",0.0104033680800869,0.106158975693799,0.0133450670765214,0.0353623619529246,0.0243764383131505,0.2671806376711,0.141079256477315,0.0585571627478443,0.0221305007085693,0.0551717299421163,0.0160710965678801,0.0322256514499849,0.00372091870251243,0.157998157306528,0.00586108735441275,0.0383098451889587,0.0120477447662961,0.42244016283394,364,1768190,119855,13179,6571,6608,3030,9150,999,33.0262538879042,1.05,12551.4285714286
"308","E05000600","4",0.0109718264051527,0.108011898521001,0.0114678456281252,0.031415540846589,0.0200308601181239,0.243934531402918,0.145739061216792,0.0546437943391435,0.0219065256229571,0.0563709510945837,0.0144246548285392,0.0354787402299806,0.00395181782134694,0.18624333752623,0.00628786044929837,0.0391944291397928,0.00992632480942615,0.344141687002471,364,977116,79951,14298,7097,7201,4018,9177,1103,32.8231920546902,3.21,4454.20560747664
"309","E05000607","4",0.0130260510938233,0.102885434680676,0.0111867944600461,0.0310314055086946,0.0219652013451581,0.250187303684059,0.150774675936897,0.0600581826248733,0.0258494209467533,0.0555528105636253,0.0180799733791803,0.0321436314226509,0.00332961919119093,0.167725281207617,0.00596145022965499,0.0350446957512567,0.015198067973843,0.462837916691563,364,1465994,105587,12349,6018,6331,2969,7664,1716,37.450400840468,1.99,6205.52763819095
"310","E05009322","4",0.0130393007710202,0.101999593117127,0.0140755567780667,0.0324622433266256,0.0243146804712222,0.272802013384466,0.14494935679742,0.0482925777401542,0.021366684521764,0.048877757602957,0.0173069992235699,0.0323967153732388,0.00230871742746398,0.176270956563348,0.00564759523840365,0.0344273199752822,0.00946193168787055,0.453374252264569,364,1888207,154307,14217,7125,7092,4001,9576,640,29.0495885186819,0.88,16155.6818181818
"311","E05009325","4",0.0151429934023068,0.0996496166607324,0.0126952371478852,0.0374953866348604,0.0212860899952495,0.255913706598344,0.148752555362706,0.0525519230179263,0.0200440837833592,0.0516603931098404,0.0180081604270419,0.0350532082526479,0.00248773100525343,0.178926984723138,0.00598505688035185,0.0334430624749577,0.0109038105233996,0.362231647436079,364,1537014,127307,17185,8601,8584,5319,10709,1157,30.7337794574001,1.18,14563.5593220339
"312","E05009370","4",0.0166701039105259,0.101530895534227,0.0128880780518759,0.0320742444673594,0.0231807725866582,0.287142063932736,0.145864995637344,0.0466661378599191,0.0213690806694693,0.0531419052907115,0.0138082017926549,0.0389244070754343,0.00395335924486396,0.141787895613548,0.00703418735623067,0.0361735543745538,0.0177901166018878,0.302188811539438,364,439763,46206,8149,4169,3980,1071,6673,405,33.5034973599411,0.49,16630.612244898
"313","E05009372","4",0.0133161487153312,0.10524696132551,0.0135593584887242,0.0378687544102453,0.0253715773808293,0.285893088623491,0.142262827040625,0.0529080526425073,0.0214653306122516,0.0458342881109301,0.0170346110670374,0.0284927694727063,0.00397656251938853,0.147133640461503,0.00689342531185035,0.0396150667627373,0.0131275370543326,0.451752113262613,364,1739436,148723,13696,6662,7034,2762,9794,1140,34.5324182225927,0.77,17787.012987013
"314","E05009373","4",0.0142516083708158,0.107487560086168,0.0119064623421144,0.0370282379485146,0.0244790102871601,0.28178481791231,0.146728309949891,0.0492655568154987,0.020016090995747,0.0477599409996823,0.0145780923424933,0.0335739209267481,0.00388136971686261,0.148865030943101,0.00621339808598772,0.0370063751825541,0.015174217094351,0.317760881615259,365,967962,88814,14092,7002,7090,2898,10134,1060,33.9753761003662,1.03,13681.5533980583
"315","E05009374","4",0.0122296536314935,0.101715511114451,0.0135125909095151,0.0366098824481705,0.0261140605898073,0.269563688356264,0.1476281623397,0.0552026495700048,0.0218752593994066,0.0493837529648278,0.0174512869403174,0.0309285135757063,0.00362876746172431,0.15769224535144,0.00639553074162321,0.0357370725159176,0.0143313720896308,0.58670244145864,364,2911904,222239,12668,6253,6415,2994,8688,986,33.295626775,1.64,7724.39024390244
"316","E05009375","4",0.0122688096851503,0.106687984273754,0.0125773160165662,0.0338003866612687,0.0258733976614138,0.282743346546786,0.141942139366923,0.0524255092519425,0.0210834309367984,0.0528336035920962,0.0166322799375626,0.0331368274291356,0.00347908543568671,0.14868056713206,0.00592115660647365,0.0354327640218834,0.0144813954444981,0.394900462948954,364,1308724,122870,14305,6949,7356,2884,10339,1082,33.5951066067207,0.9,15894.4444444444
"317","E05009379","4",0.00890334181826674,0.107488982375136,0.0123837769852576,0.0382080554601047,0.0267425528862674,0.276766739950692,0.148792148044851,0.0556928009287833,0.0210218951315609,0.0456676797432501,0.0160143387590201,0.0314248349441362,0.00309928039313154,0.150882244025795,0.00688330492048294,0.0416184315439354,0.00840959208932867,0.461804393286271,364,1714085,125595,13497,6368,7129,3624,8637,1236,33.3648959019641,1.96,6886.22448979592
"318","E05009381","4",0.0123642114542013,0.103531150346115,0.013319592439916,0.0386559850665007,0.0254906535998548,0.294101786316144,0.142458064348863,0.0502618547613492,0.0219620958751394,0.0494244380493117,0.0165888880246818,0.0280171631536647,0.00346763112182728,0.142961032900366,0.00718804283010552,0.0353465038500428,0.014860905861917,0.350643094472856,364,1103795,92053,13676,6785,6891,2494,10030,1152,34.957955541118,1.07,12781.308411215
"319","E05009382","4",0.0128786311652236,0.104264310411064,0.0127929312331925,0.0331540530157511,0.0213865657968616,0.264032625077573,0.152563610035758,0.044806288601909,0.0187564644345282,0.0518957415999291,0.0157244599426697,0.042595821389521,0.00378852802978811,0.158530098407163,0.00662844646709418,0.0414551257424865,0.0147462986494873,0.272340532851786,364,480740,48707,9627,4807,4820,1881,7143,603,33.6787161102067,0.47,20482.9787234042
"320","E05009385","4",0.0131933121459168,0.104054166090922,0.0102473400580351,0.0312670996269172,0.021486803924278,0.286651927594307,0.145447008428907,0.0455741329280088,0.0189995854635899,0.05386762470637,0.0143567776703054,0.0340306756943485,0.00325825618350145,0.155967942517618,0.00629266270554097,0.0376647782230206,0.0176399060384137,0.267171769630933,364,513399,59801,12758,6245,6513,2271,9476,1011,35.0351152231298,0.78,16356.4102564103
"321","E05009386","4",0.011790639643741,0.101691271859714,0.0136629847302899,0.0365384549558955,0.0251784204527173,0.272113696187193,0.146391371467104,0.0532841343570189,0.0207525663450249,0.0464006133898346,0.0192231992798146,0.0315991606964987,0.00423622354499618,0.160226187501498,0.00665555353982755,0.0370204041116287,0.0132351179372028,0.436140629802286,364,2117589,155968,14372,7044,7328,3178,10095,1099,34.0649178969893,0.8,17965
"322","E05009387","4",0.00884471074853065,0.106655603966223,0.0109864059575094,0.0325627590265914,0.0247725470641609,0.267883563715432,0.155653012678509,0.0472399107354516,0.0195164019520489,0.0522344747533372,0.0155804239248608,0.0367153588974357,0.00411172782487146,0.151549459262832,0.00651500412807664,0.0467780566159581,0.012400578748171,0.211549578967108,364,353850,33530,10674,5174,5500,2983,6829,862,32.2875210801162,0.95,11235.7894736842
"323","E05009396","4",0.016757335032891,0.109944688502948,0.0150706758017891,0.0322400018209546,0.0246830400837639,0.290669883686523,0.151630892495391,0.0424236906198074,0.01871030887943,0.0481710786880022,0.0147861516399973,0.0288962738715772,0.00419274804816425,0.137377370086268,0.00655998907427219,0.0376687228279425,0.0202171488402795,0.329208993792016,365,596276,68980,8616,4317,4299,1718,5853,1045,37.9722609103586,0.95,9069.47368421052
"324","E05011102","4",0.011610538131481,0.120024898011759,0.0130466541696569,0.0330562709466925,0.0238963308235305,0.255066209349716,0.162198705655417,0.0578342730092591,0.0215169385686363,0.0519105943760256,0.0146859866277195,0.0295055840511913,0.00365629542867064,0.150088127120671,0.00710537411422843,0.0329554628013944,0.0118417568139506,0.532527679506211,365,1791067,161369,12309,6159,6150,3120,8217,972,33.0272970984126,0.88,13987.5
"325","E05011105","4",0.0131688789732424,0.100509017651261,0.0118214793081396,0.0279601703451654,0.0253166307848278,0.268593057637136,0.195591822520776,0.053215777594436,0.0209546684631996,0.0520433120645971,0.0144959374598262,0.0262295428767634,0.00373464037610025,0.134379520826926,0.00654579124743498,0.0298551545360014,0.0155845973341665,0.474045359658637,365,1692218,153742,14242,7212,7030,2788,10239,1215,34.7674483930873,0.79,18027.8481012658
"326","E05011108","4",0.019374263064613,0.101905093845709,0.0114468776186698,0.0280254210264815,0.0216731306869165,0.261369383532692,0.144088573144777,0.0519722059488762,0.0225956440166408,0.0608918123234136,0.0142870914875157,0.0370562629311304,0.00422991642503838,0.157785374752501,0.00608087564609304,0.0382783706219549,0.0189397029269776,0.408681885084592,365,964205,108904,13369,6815,6554,2750,9518,1101,35.0074051914736,0.99,13504.0404040404
"327","E05011110","4",0.0131614286401225,0.106103023187899,0.0132974762004731,0.0304887274040835,0.0232934534148524,0.266772846314343,0.147823884087479,0.0536308865492357,0.0214216266362358,0.0510987599734003,0.0135414235500673,0.0358778527472811,0.00396179878331259,0.157023513944289,0.0071073122045217,0.0453237756012774,0.0100722107611275,0.348551441503795,365,1232223,119005,15767,7675,8092,4089,10546,1132,32.90175683459,0.92,17138.0434782609
"328","E05011111","4",0.0154493425086871,0.0964570416297608,0.00990324998296655,0.0299414049192614,0.023564079852831,0.281287047761804,0.144763916331675,0.0530251413776657,0.0209443346732984,0.0604687606459086,0.0140457859235539,0.0332050146487702,0.00372010628875111,0.152003134155481,0.00652040607753628,0.0370205082782585,0.0176807249437896,0.278931599396799,364,418388,43880,10322,4989,5333,2472,7070,780,34.4667700049099,1.61,6411.1801242236
"329","E05011115","4",0.0196278126980773,0.102896220684555,0.0136145151066977,0.030502258081555,0.0242463157616734,0.272313411155715,0.150259811430382,0.0481625026410311,0.0200998969997887,0.0526126399746461,0.0139991152545954,0.0366740175364462,0.00339042362138179,0.151104941369111,0.00670656824424255,0.0380737639974646,0.0157157854426368,0.339667400023028,365,865404,90896,13241,6590,6651,2824,9348,1069,34.1650177463719,0.94,14086.170212766
